filename/tiff,derivative filename/jpeg,identifier/filename,title,description,isFormatOf/OrigItemNo.,date,subject/topic,subject/location,spatial/location/latitude/longitude (degrees),extent/size,tablecontents/boxes/folders,medium/format/type,source/RG#/MS#,isPartOf/Collection,creator/photographer,contributor/collector,rights,publisher/repository,language,rosetta collection
421203-02720.tif,421203-02720.jpg,421203-02720,Military drill teams,"Original caption: ""Military Science Department, drill teams."" Military units and band march in formation all across an open athletic field. In the background are fenced tennis courts, campus buildings, and neighborhood homes. Spectators stand on the field's edge in the foreground, watching the drill, and numerous cars are parked at the road's edge.",PC2720,"1925, May 30",Military; Bands (Music); Campuses,"University of Nebraska-Lincoln (Lincoln, Neb.)",,20 x 25 cm,,black/white nitrate negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-02762.tif,421203-02762.jpg,421203-02762,Commencement Parade,"Original caption: ""Commencement exercises, parade on 12th Street."" Birds-eye view of graduates and faculty wearing academic robes and mortar boards parding down the center of the street. Rather than single-file, they are walking in rectangular formation like a marching band or military unit. They may be grouped by college. A few scattered spectators stand along the route. Campus buildings and cars are also part of the view.",503,"1925, June 6",Commencement; Graduation; Ceremonies; Parades; Street scenes; Campuses; Automobiles,"University of Nebraska-Lincoln (Lincoln, Neb.)",,11 x 16 cm,,black/white nitrate negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-02829.tif,421203-02829.jpg,421203-02829,Track Meet,"Original caption: ""Nebraska - Missouri"" Three groups of people stand in relative columns on the field in the middle of the track, the most rightward group consisting of a band.",535,"1926, May 1",Athletics; Track and field,"University of Nebraska-Lincoln (Lincoln, Neb.)",,11 x 16 cm,,black/white nitrate negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-02867.tif,421203-02867.jpg,421203-02867,Military Parade,"Original caption: ""Military parade for Honorary Colonel Rosalie Plattner""",491,"1924, April 23",Military Parade; Parade,"University of Nebraska-Lincoln (Lincoln, Neb.)",,9 x 12 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-02869.tif,421203-02869.jpg,421203-02869,Military Parade,"Original caption: ""Military parade for Honorary Colonel Rosalie Plattner"" Military personnel march together in a four person wide column.",483,"1924, April 23",Military Parade; Parade,"University of Nebraska-Lincoln (Lincoln, Neb.)",,9 x 12 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-02870.tif,421203-02870.jpg,421203-02870,Military Parade,"Original caption: ""Military parade for Honorary Colonel Rosalie Plattner"" Several small columns of groups of military personnel march forward.",484,"1924, April 23",Military Parade; Parade,"University of Nebraska-Lincoln (Lincoln, Neb.)",,9 x 12 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-02871.tif,421203-02871.jpg,421203-02871,Military Parade,"Original caption: ""Military parade for Honorary Colonel Rosalie Plattner"" Several groupings of military personnel walk along a field.",486,"1924, April 23",Military Parade; Parade,"University of Nebraska-Lincoln (Lincoln, Neb.)",,9 x 12 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-02872.tif,421203-02872.jpg,421203-02872,Military Parade,"Original caption: ""Military parade for Honorary Colonel Rosalie Plattner"" Wide view of several rows of military personnel.",487,"1924, April 23",Military Parade; Parade,"University of Nebraska-Lincoln (Lincoln, Neb.)",,9 x 12 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-02873.tif,421203-02873.jpg,421203-02873,Military Parade,"Original caption: ""Military parade for Honorary Colonel Rosalie Plattner"" With a building in the background, a military band proceeds across a section of field.",488,"1924, April 23",Military Parade; Parade,"University of Nebraska-Lincoln (Lincoln, Neb.)",,9 x 12 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-02874.tif,421203-02874.jpg,421203-02874,Military Parade,"Original caption: ""Military parade for Honorary Colonel Rosalie Plattner"" A line of military personnel stands together, several individuals holding flags in front of them.",489,"1924, April 23",Military Parade; Parade,"University of Nebraska-Lincoln (Lincoln, Neb.)",,9 x 12 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-02875.tif,421203-02875.jpg,421203-02875,Military Parade,"Original caption: ""Military parade for Honorary Colonel Rosalie Plattner"" Several military personnel holding flags stand in front of several rows of other personnel.",490,"1924, April 23",Military Parade; Parade,"University of Nebraska-Lincoln (Lincoln, Neb.)",,9 x 12 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-02876.tif,421203-02876.jpg,421203-02876,Military Competition,"Original caption: ""Military competition drills"" A woman pins a ribbon to a military individual's uniform.",475,"1924, May 31",Military; Military Competition,"University of Nebraska-Lincoln (Lincoln, Neb.)",,9 x 12 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-02877.tif,421203-02877.jpg,421203-02877,Military Competition,"Original caption: ""Military competition drills"" A mustached man in a uniform looks over another man in military uniform, standing at the end of a row.",476,"1924, May 31",Military; Military Competition,"University of Nebraska-Lincoln (Lincoln, Neb.)",,9 x 12 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
